hypothesis,coin,feature,date,period,rolling_ic
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-14 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-15 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-16 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-17 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-18 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-19 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-20 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-21 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-22 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-23 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-24 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-25 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-26 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-27 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-28 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-29 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-30 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-08-31 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-01 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-02 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-03 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-04 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-05 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-06 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-07 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-08 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-09 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-10 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-11 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-12 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-13 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-14 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-15 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-16 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-17 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-18 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-19 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-20 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-21 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-22 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-23 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-24 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-25 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-26 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-27 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-28 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-29 00:00:00,train,0.09249759141948279
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-09-30 00:00:00,train,0.09192504786874323
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-01 00:00:00,train,0.08944402581553838
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-02 00:00:00,train,0.11580034746680334
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-03 00:00:00,train,0.15801554443780547
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-04 00:00:00,train,0.1590107754648973
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-05 00:00:00,train,0.15597984460966313
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-06 00:00:00,train,0.15607032015758057
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-07 00:00:00,train,0.1537631936856859
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-08 00:00:00,train,0.1576536422461357
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-09 00:00:00,train,0.15720126450654853
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-10 00:00:00,train,0.15647746012320904
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-11 00:00:00,train,0.15724650228050727
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-12 00:00:00,train,0.15914648878677348
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-13 00:00:00,train,0.1625393218336774
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-14 00:00:00,train,0.1644845461139023
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-15 00:00:00,train,0.16719881255142546
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-16 00:00:00,train,0.16412264392223258
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-17 00:00:00,train,0.1575631666982183
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-18 00:00:00,train,0.15652269789716775
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-19 00:00:00,train,0.1610917130669984
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-20 00:00:00,train,0.15769888002009444
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-21 00:00:00,train,0.15448699806902538
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-22 00:00:00,train,0.1514108294398325
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-23 00:00:00,train,0.14661562540020828
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-24 00:00:00,train,0.13575855965011574
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-25 00:00:00,train,0.13327048208238618
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-26 00:00:00,train,0.13033002677506944
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-27 00:00:00,train,0.13109906893236767
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-28 00:00:00,train,0.13241096437717054
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-29 00:00:00,train,0.1192162904539964
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-30 00:00:00,train,0.11686250030095592
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-10-31 00:00:00,train,0.11597187699980545
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-01 00:00:00,train,0.10995848885970429
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-02 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-03 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-04 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-05 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-06 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-07 00:00:00,train,-0.056430883265316145
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-08 00:00:00,train,-0.097650483376139
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-09 00:00:00,train,-0.1017219041813982
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-10 00:00:00,train,-0.10426654218468522
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-11 00:00:00,train,-0.10617502068715047
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-12 00:00:00,train,-0.10662033233772569
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-13 00:00:00,train,-0.1058569409367396
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-14 00:00:00,train,-0.10013150542934382
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-15 00:00:00,train,-0.09383352637120847
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-16 00:00:00,train,-0.09466053372227676
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-17 00:00:00,train,-0.08842617061422359
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-18 00:00:00,train,-0.08899871416496317
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-19 00:00:00,train,-0.08766277921323748
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-20 00:00:00,train,-0.0888714822647988
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-21 00:00:00,train,-0.08969848961586709
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-22 00:00:00,train,-0.08193734370584171
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-23 00:00:00,train,-0.08098310445460907
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-24 00:00:00,train,-0.08314604675740303
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-25 00:00:00,train,-0.08333689460764956
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-26 00:00:00,train,-0.08842617061422359
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-27 00:00:00,train,-0.08651769211175832
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-28 00:00:00,train,-0.08238265535641692
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-29 00:00:00,train,-0.08416390195871784
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-11-30 00:00:00,train,-0.08524537311011482
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-01 00:00:00,train,-0.08518175716003264
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-02 00:00:00,train,-0.08670853996200484
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-03 00:00:00,train,-0.09516946132293416
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-04 00:00:00,train,-0.09682347602507073
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-05 00:00:00,train,-0.09466053372227676
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-06 00:00:00,train,-0.09612370057416679
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-07 00:00:00,train,-0.07933616570065595
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-08 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-09 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-10 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-11 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-12 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-13 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-14 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-15 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-16 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-17 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-18 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-19 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-20 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-21 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-22 00:00:00,train,-0.022965732176505667
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-23 00:00:00,train,-0.0603715366279843
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-24 00:00:00,train,-0.06126215992913475
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-25 00:00:00,train,-0.057317971024039883
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-26 00:00:00,train,-0.05693627532354684
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-27 00:00:00,train,-0.05617288392256073
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-28 00:00:00,train,-0.059417297376751665
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-29 00:00:00,train,-0.05407355756984895
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-30 00:00:00,train,-0.05356462996919154
H3_coin_specific,BTC,musk_mentions_BTC_8h,2023-12-31 00:00:00,train,-0.052864854518287624
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-01 00:00:00,train,-0.050892760065740186
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-02 00:00:00,train,-0.05248315881779457
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-03 00:00:00,train,-0.04885704966311058
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-04 00:00:00,train,-0.045421788358673124
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-05 00:00:00,train,-0.04383138960661874
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-06 00:00:00,train,-0.04281353440530394
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-07 00:00:00,train,-0.04618517975965922
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-08 00:00:00,train,-0.04262268655505741
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-09 00:00:00,train,-0.04669410736031662
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-10 00:00:00,train,-0.04529455645850877
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-11 00:00:00,train,-0.046503259510070095
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-12 00:00:00,train,-0.04707580306080968
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-13 00:00:00,train,-0.03899657740037342
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-14 00:00:00,train,-0.03912380930053777
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-15 00:00:00,train,-0.0400780485517704
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-16 00:00:00,train,-0.042368222754728714
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-17 00:00:00,train,-0.044403933157358313
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-18 00:00:00,train,-0.041350367553413904
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-19 00:00:00,train,-0.03925104120070212
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-20 00:00:00,train,-0.03925104120070212
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-21 00:00:00,train,-0.06396696306545376
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-22 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-23 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-24 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-25 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-26 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-27 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-28 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-29 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-30 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-01-31 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-01 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-02 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-03 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-04 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-05 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-06 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-07 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-08 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-09 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-10 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-11 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-12 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-13 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-14 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-15 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-16 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-17 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-18 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-19 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-20 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-21 00:00:00,train,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-24 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-25 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-26 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-27 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-28 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-02-29 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-01 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-02 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-03 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-04 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-05 21:00:00,val,0.08657090556566253
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-06 21:00:00,val,0.17952614338202405
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-07 21:00:00,val,0.1747946349436191
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-08 21:00:00,val,0.1703919327778226
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-09 21:00:00,val,0.16628620448111409
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-10 21:00:00,val,0.16258586154591445
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-11 21:00:00,val,0.15581813664414731
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-12 21:00:00,val,0.15278525136153467
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-13 21:00:00,val,0.14979966728768224
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-14 21:00:00,val,0.1478867945815822
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-15 21:00:00,val,0.14533885099075125
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-16 21:00:00,val,0.1433540198966324
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-17 21:00:00,val,0.14058976135997556
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-18 21:00:00,val,0.13861025023432785
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-19 21:00:00,val,0.13752093106236304
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-20 21:00:00,val,0.1319659317985021
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-21 21:00:00,val,0.13027063298574387
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-22 21:00:00,val,0.12882229891640484
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-23 21:00:00,val,0.12882229891640484
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-24 21:00:00,val,0.12882229891640484
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-25 21:00:00,val,0.12653212471344655
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-26 21:00:00,val,0.12653212471344655
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-27 21:00:00,val,0.12984015411771968
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-28 21:00:00,val,0.12996738601788402
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-29 21:00:00,val,0.1323211761709245
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-30 21:00:00,val,0.1320030964205136
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-03-31 21:00:00,val,0.13206671237059578
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-01 21:00:00,val,0.13263925592133538
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-02 21:00:00,val,0.13302095162182842
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-03 21:00:00,val,0.13346626327240363
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-04 21:00:00,val,0.13747319400761432
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-05 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-06 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-07 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-08 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-09 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-10 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-11 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-12 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-13 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-14 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-15 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-16 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-17 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-18 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-19 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-20 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-21 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-22 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-23 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-24 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-25 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-26 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-27 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-28 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-29 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-04-30 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-05-01 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-05-02 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-05-03 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-05-04 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-05-05 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-05-06 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-05-07 21:00:00,val,0.0
H3_coin_specific,BTC,musk_mentions_BTC_8h,2024-05-08 21:00:00,val,0.0
